id,title,genres,overview,poster,backdrop,rating,year,runtime,language,trailer_url
1469458,Sambhavam Adhyayam Onnu,"Fantasy, Thriller, Drama","Three Kerala Police officers venture into a mysterious forest on the Kerala-Tamil Nadu border to find a missing officer. They encounter strange time-related phenomena, uncovering the hidden secrets of Velloorkkatt forest.",https://image.tmdb.org/t/p/w500/tBNSo4T0R8UztkkpjYkzXI4bFAT.jpg,https://image.tmdb.org/t/p/original/rfMWciUEZkqL9AiNcTedhtXQHr0.jpg,5.8,2026,127 min,ml,
1186350,Marco,"Action, Crime, Thriller","The adoptive son of the Adattu family, Marco, sets off on a ruthless quest for vengeance after his brother is brutally murdered, finding only betrayal, loss and unimaginable brutality at every step.",https://image.tmdb.org/t/p/w500/il3ao5gcF6fZNqo1o9o7lusmEyU.jpg,https://image.tmdb.org/t/p/original/a6RkQIOZ6wThQOEDv6lHsfH53hD.jpg,6.496,2024,145 min,ml,https://www.youtube.com/watch?v=AdwGOloQcAs
912378,Dridam,"Crime, Thriller","A police officer arrives at a seemingly peaceful station but faces pressure when human remains are discovered. Given only a week to solve the murder, he must navigate demands from his department and an anxious public seeking swift justice.",https://image.tmdb.org/t/p/w500/l5bB8MVV5HzZrrLlAnkuJh3EXtF.jpg,https://image.tmdb.org/t/p/original/oUQRroDRQUBncpzri0f3OqiBPw5.jpg,0.0,2026,126 min,ml,
1300501,Patriot,"Action, Drama, Thriller","When a Malayali DRW analyst tries to expose a corrupt regional politician from Kerala and his malpractices regarding spyware, he goes on the run, becomes a vlogger, and must clear his name of the false allegations levelled against him.",https://image.tmdb.org/t/p/w500/5LHrtudEt6Mh6VlfGHoYqqjVOHV.jpg,https://image.tmdb.org/t/p/original/wGyb1JskbGnOtp93cnNBv8tVaGS.jpg,7.5,2026,177 min,ml,
847742,Drishyam 3,"Crime, Thriller, Drama","Georgekutty is not just protecting his family from the world, he is protecting them from the truth, and from the burden of what binds them together. Now, as new forces begin to close in, more organized and determined than ever before, the cracks in his carefully built calm start to widen. The threat is no longer just external; it presses against his conscience, his relationships, and the fragile normalcy he has tried so hard to create. And as the walls slowly tighten around him and his family, how much more is Georgekutty willing to sacrifice.",https://image.tmdb.org/t/p/w500/456FlpiU1iOBnaOxSd783QhZKWw.jpg,https://image.tmdb.org/t/p/original/enwc2Acl38mvX33QffmTzDSV89D.jpg,0.0,2026,159 min,ml,
997391,RDX: Robert Dony Xavier,"Action, Drama","Once-menacing, anger fueled, trained martial arts fighters Robert, Dony and Xavier settle down to peaceful lives, after a significant event prompts them. Fate orchestrates their reunion and return from exile to their fighting ways, when their history linger ominously and one of them faces a violent attack.",https://image.tmdb.org/t/p/w500/y6QRQ0bHGt9Wc1BBTZsa1iB2PAm.jpg,https://image.tmdb.org/t/p/original/2n6KECWCNmekIEgZFNlldkELUsP.jpg,6.7,2023,150 min,ml,
1510767,Athiradi,"Comedy, Drama","An energetic student, Samkutty, revives a banned college festival, igniting a fierce rivalry that transforms celebration into chaos.",https://image.tmdb.org/t/p/w500/vbYoC9wmfo2w7EDVXYrnX4PRBWr.jpg,https://image.tmdb.org/t/p/original/enme899S62rUlra3M2IM98H4kxf.jpg,0.0,2026,157 min,ml,
1260210,Aadu 3,"Comedy, Fantasy",Shaji Pappan and Co. opens a Pandora's box of reincarnations and multiple timelines  leading to comic chaos of epic proportions.,https://image.tmdb.org/t/p/w500/3yqreNY1f4iOXX0vBAqY64ZvxiV.jpg,https://image.tmdb.org/t/p/original/jnrv9y9CQEtcyoftIHN4WNLrxtb.jpg,5.7,2026,162 min,ml,https://www.youtube.com/watch?v=DQfmKXQqVD0
1377390,A Pan Indian Story,"Family, Drama","Hari, a government employee, lives with his wife Sujata, their son Sankaran, and his brother Murali. When Hari's colleague Reji and his family visit for two days, the families celebrate, despite Murali being tired from work. The next day, Hari and Reji attend a wedding with their wives, leaving the children—Helen, Maria, and Sankaran—at home. Maria invites Sankaran to play a game, but as they play, the mood and intensity of the game shift dramatically.",https://image.tmdb.org/t/p/w500/wOgxmjmlN7qW5uErUbiAwNLN21F.jpg,,5.0,2024,90 min,ml,
978442,Holy Wound,"Romance, Drama","Set in the backwaters of Kerala, the story is about the life, memories and desires of a 25-year-old girl Kala, who finds her livelihood by fishing in the lake. She is continuously exploited physically and mentally by her cruel husband, and she longs for love from a sensitive soul. She searches for Sherin, who was Kala’s teenage friend, and the one with whom Kala shared a very intimate physical relationship. Now Sherin has become a Nun and has renounced all desires. Can Kala make her turn around?",https://image.tmdb.org/t/p/w500/pE6ssvIKeqs8FQLddB1tMvX1pym.jpg,https://image.tmdb.org/t/p/original/d70kFmlgjMH3bhzLBLXX6rwdKO1.jpg,3.3,2022,94 min,ml,
969618,Udal,"Drama, Thriller","A woman, looking after her ailing mother-in-law is at breaking point. What happens when she can't take any more?",https://image.tmdb.org/t/p/w500/lwUjrdFpHU8mWdYqZbjc24uHpv.jpg,https://image.tmdb.org/t/p/original/u5hDhPSdEomR9bK150rgwj3j62f.jpg,5.2,2022,122 min,ml,
1166133,Bramayugam,"Horror, Thriller, Drama","A folk singer in 17th-century Kerala discovers a mansion. Inside, he encounters an enigmatic cook and a powerful master, setting in motion a chain of events that changes his life.",https://image.tmdb.org/t/p/w500/snQLwRrfQAl5YFKVefZq9Lbscki.jpg,https://image.tmdb.org/t/p/original/3Y5pOfxMrG8SqbIcGhYy497eOXc.jpg,7.65,2024,139 min,ml,https://www.youtube.com/watch?v=7FLxInubR5Q
1516501,Prathichaya,"Thriller, Drama","After Kerala’s Chief Minister dies in a scandal engineered by a ruthless media tycoon, his son a brilliant tech entrepreneur enters the blood-soaked arena of politics to expose the conspiracy, vindicate his father, and turn technology against those who weaponized it",https://image.tmdb.org/t/p/w500/4VD2H8ZwFDORWCaYS5TbhMVPdAv.jpg,https://image.tmdb.org/t/p/original/rdLrMIUh40VA1jkRy3lUb3mDhyi.jpg,4.0,2026,157 min,ml,
1194788,Pani,"Action, Crime","When the peaceful married life of a couple is unexpectedly disrupted by two youngsters with criminal inclination, the trials and tribulations connect the mobster lives of Thrissur by becoming a part of vengeance.",https://image.tmdb.org/t/p/w500/1JQpkfOIrIXhTTbTmzryVX3GZZK.jpg,https://image.tmdb.org/t/p/original/mTSnlAlRB5nDWeh3W1ZRFzj8AMg.jpg,5.273,2024,141 min,ml,
804309,Bheeshma Parvam,"Thriller, Drama","Set in the backdrop of 1980s, Micheal helms his influential family in Kochi, inspiring fear and respect through his unnerving past. When a few younger members in the household feel his power over their lives too are aggravating, they join hands with foes to clamp down on him. And the story follows what’s in store for them.",https://image.tmdb.org/t/p/w500/7vtSFcwagN0O5psdS69xPRaLYkS.jpg,https://image.tmdb.org/t/p/original/6JOfXifVv1FGhnI30otCTIGvgln.jpg,6.845,2022,144 min,ml,
959894,Pallichattambi,"Action, Drama","Small-town schemer Chattambi survives by staying ahead of his neighbors through risky plans. When his plans backfire, he has to depend on extricating himself from the mess he created.",https://image.tmdb.org/t/p/w500/znOpOhDmKlspIoeR3MvFeuhG19q.jpg,https://image.tmdb.org/t/p/original/tF8RQduvq8k2yGsJbfowswmSN51.jpg,6.0,2026,128 min,ml,
1290190,Lokah Chapter 1: Chandra,"Action, Adventure, Fantasy","The story follows Chandra, a mysterious, goth-influenced woman who has just moved to Bangalore and begins working night shifts at a café. Across the road from her apartment live Sunny and Venu, two aimless bachelors. Sunny becomes infatuated with Chandra, observing her odd routines, strange visitors, and reclusive nature. Their dynamic changes when Sunny gets a glimpse of Chandra in her act.",https://image.tmdb.org/t/p/w500/nRn6is4m5sikO1rSoCoRT2rYtXB.jpg,https://image.tmdb.org/t/p/original/tkRZ8BpIlvQIFBQWwEHuAlxczyb.jpg,7.3,2025,151 min,ml,https://www.youtube.com/watch?v=64XHtNWTB5o
1083637,Kantara - A Legend: Chapter 1,"Action, Drama, Fantasy","During the Kadamba reign, King Vijayendra, the ruler of the fictional feudatory land of Bangra, meets his final fate while venturing into the mystical forest of Kantara. Witnessing this, his son Rajashekara seals the borders of their realm. Later, Prince Kulashekara reopens them through a brutal massacre. The protagonist, Berme, in search of prosperity, crosses the divide and ignites a conflict of faith, power, and destiny between the Kingdom and Nature.",https://image.tmdb.org/t/p/w500/3CP7crYcSBV0k8JP6fl0XaMPpDY.jpg,https://image.tmdb.org/t/p/original/w57nxiBIODAYHLRs1xmrCY9zEFe.jpg,7.167,2025,165 min,kn,https://www.youtube.com/watch?v=TMQUFhWm8C0
587412,K.G.F: Chapter 2,"Action, Thriller, Adventure, Crime","The blood-soaked land of Kolar Gold Fields (KGF) has a new overlord now - Rocky, whose name strikes fear in the heart of his foes. His allies look up to Rocky as their Savior, the government sees him as a threat to law and order; enemies are clamoring for revenge and conspiring for his downfall. Bloodier battles and darker days await as Rocky continues on his quest for unchallenged supremacy.",https://image.tmdb.org/t/p/w500/khNVygolU0TxLIDWff5tQlAhZ23.jpg,https://image.tmdb.org/t/p/original/nsV5Mfi9FAV4w8eDsdr7uqVswOk.jpg,7.362,2022,168 min,kn,
564147,K.G.F: Chapter 1,"Action, Thriller, Adventure, Crime","A period drama set in the 1970s, KGF follows the story of a fierce rebel who rises against the brutal oppression in Kolar Gold Fields and becomes the symbol of hope to legions of downtrodden people.",https://image.tmdb.org/t/p/w500/ltHlJwvxKv7d0ooCiKSAvfwV9tX.jpg,https://image.tmdb.org/t/p/original/4i1ofsSpfTuswHXcgPtXbZrSnoe.jpg,7.487,2018,156 min,kn,https://www.youtube.com/watch?v=3oxo-wacE50
861451,Martin,"Action, Drama, Thriller","Martin revolves around Lt. Brigadier Arjun Saxena, whose journey takes him from Pakistan to India to discover his real identity and fight against black market dealers, who are involved with terrorists to orchestrate massive attacks in the country.",https://image.tmdb.org/t/p/w500/rmCJCFrEwPC0u0Y1smihwDo4Cf1.jpg,https://image.tmdb.org/t/p/original/42xAe6kVeTjml9Tww6vRoWa5tay.jpg,4.7,2024,147 min,kn,
1139698,Toby,"Action, Thriller, Mystery, Drama",An estranged man deemed to be a beast vows to break free from the evil world and transform himself for his foster daughter.,https://image.tmdb.org/t/p/w500/duuhplJUxzKqpX54F96igKddvLW.jpg,https://image.tmdb.org/t/p/original/w5bafQ2YCDizQHM2wLBoPlpseNy.jpg,7.0,2023,153 min,kn,https://www.youtube.com/watch?v=3TM85uXST6A
1637212,Second Case of Seetharam,"Thriller, Crime","Inspector Seetharam, hoping to reunite with his estranged sister after years apart, must track down a brutal, psychotic serial killer terrorising the town of Anegadde.",https://image.tmdb.org/t/p/w500/89Tuu93NTJVef2Y4iATRwlyAO37.jpg,https://image.tmdb.org/t/p/original/h1bn9QIpAHfucXl9xZH1Ck7BqOD.jpg,0.0,2026,120 min,kn,https://www.youtube.com/watch?v=t7fvUNU7lnk
1103473,KD – The Devil,"History, Crime, Action, Fantasy","In the early 1970s, a petty criminal Kaali unwittingly involves himself with underworld thugs, catalyzing events beyond his control.",https://image.tmdb.org/t/p/w500/nEuEMJrnLBneE9tJlmzbhCFLu95.jpg,https://image.tmdb.org/t/p/original/l1nekhf05HS5OpBr0vRqcD3NxoS.jpg,5.0,2026,141 min,kn,https://www.youtube.com/watch?v=yQLKrS5N4KU
634120,777 Charlie,"Drama, Adventure, Comedy",Dharma is stuck in a rut with his negative and lonely lifestyle and spends each day in the comfort of his loneliness. A pup named Charlie who is naughty and energetic which is a complete contrast with the Dharma’s character enters his life and gives him a new perspective towards it.,https://image.tmdb.org/t/p/w500/qArPmXH0aWsT3SEtYl8XrU2Oz48.jpg,https://image.tmdb.org/t/p/original/3Sdi32wfIIOtDz1hYik6bGe1iWC.jpg,7.687,2022,166 min,kn,https://www.youtube.com/watch?v=Z3r7f9zw-mo
672125,Love Mocktail,"Romance, Drama","Love Mocktail is a 2020 Indian Kannada-language romantic drama film directed by Krishna in his director debut and jointly produced by Krishna, Milana Nagaraj. The film stars Krishna, Milana Nagaraj in the lead roles. The film was released on 31 January 2020.",https://image.tmdb.org/t/p/w500/tZyFtfXdTt5KU07GUOiW5GPhZD7.jpg,https://image.tmdb.org/t/p/original/5VPIkLkBHKBd1QvewF4iDRPQK2j.jpg,6.556,2020,153 min,kn,
607294,Pailwaan,"Action, Drama",A fierce wrestler becomes the symbol of hope for his people when he rises against the odds and fights the brutal oppression.,https://image.tmdb.org/t/p/w500/umWoSbujUE3iyrBjDxstuNapu0m.jpg,https://image.tmdb.org/t/p/original/lAkdeM5d8lZjnCiW34XZMlNmXIh.jpg,5.95,2019,166 min,kn,https://www.youtube.com/watch?v=-5fjK8LpYGc
1575782,I Am God,"Romance, Thriller","An intense love story brews between Deva and Bindhu. On the other side, a masked man who calls himself GOD shakes the city with his brutal serial killings.",https://image.tmdb.org/t/p/w500/2fOSXmOiA9Fqt06ESJbFXsUGX3.jpg,https://image.tmdb.org/t/p/original/igkhKVfCPFvI3mmm3mF9Y5rf14a.jpg,6.0,2025,155 min,kn,https://www.youtube.com/watch?v=-J0D3dJfMfw
677285,Kiss,"Romance, Comedy","Kiss tells the love story of Nandini and Arjun. Nandini is a young, modern day college student who holds on to traditional values and Arjun is a rich, carefree guy. The film is an exploration of young love, directed by A. P. Arjun and produced by V. Ravi Kumar under Rashtrakuta Pictures. The lead actors are Viraat Vellanki and Sree Leela. The credit for the music score goes to V. Harikrishna and Adi Hari.",https://image.tmdb.org/t/p/w500/vp2mQynmTY0XTwOpoQnubtH9rDp.jpg,https://image.tmdb.org/t/p/original/d0zJsPSbTa7Nkrc2wUuEWWX14lY.jpg,2.6,2019,148 min,kn,https://www.youtube.com/watch?v=_RTKFJrhbZY
858485,Kantara,"Action, Drama, Thriller","Shiva, a tribal vagabond lives with his mother in hamlet, stays away from the traditional Daivaradhane and Bhoota Kola legacy due to an unforgettable childhood incident. He is happy loafing around with his friends and doing petty jobs for his landlord. When Forest officer Murali enters the scene, it gives a fresh dimension to the man-vs-nature fight. Can Shiva save the forest from Murali? Or is Murali just a dummy bait cast by bigger fish?",https://image.tmdb.org/t/p/w500/jIsKmkxMzdCZ0Ux1GVSnu8m6Na6.jpg,https://image.tmdb.org/t/p/original/kXElm7wt2kAXEVwJqW4cFhP43nW.jpg,7.161,2022,147 min,kn,
1382160,45,Action,"A captivating new project by Suraj Production and the Magical Composer’s Debut film, #45Themovie is set to redefine the cinema-watching experience with its unique narrative and compelling performances.",https://image.tmdb.org/t/p/w500/luDTygZ6uAwaknc2isXZcz8YMvE.jpg,https://image.tmdb.org/t/p/original/6djaHSxDn6eS7vsXzzHaJNmDmTJ.jpg,6.0,2025,144 min,kn,
1647899,Love Mocktail 3,"Romance, Drama",,https://image.tmdb.org/t/p/w500/8OHAR38PPh0QLyJDkRHJaF49zhl.jpg,,0.0,2026,133 min,kn,
1686719,Super Hit,"Comedy, Thriller, Drama","The film is a chaotic, comedic road trip that begins when a journalist disappears, sparking rumors involving ""Big Brothers"". Satya (Gowrav Shetty) impulsively takes a car, only for Madhu (Shwetha V) to jump in while fleeing goons. A masked man, Munna Bhai (Gilli Nata), joins them later, turning the journey into an unpredictable adventure filled with eccentric characters. The story blends comedy, light romance, and crime, ultimately concluding with a courtroom scene.",https://image.tmdb.org/t/p/w500/eNkylZZAHTivoFZbtb4VzKm4fb.jpg,,0.0,2026,135 min,kn,
1531376,Full Meals,"Romance, Comedy","Full Meals movie touches upon Love, Life, and Passion. In the Film, protagonist is a struggling Wedding Photographer who tries to attain his passion and prove himself. In this process he gets entangled in his personal and love life",https://image.tmdb.org/t/p/w500/ilc0GjyRDHjg1Fv9dBjsUgeynPE.jpg,,0.0,2025,133 min,kn,
680334,Vikrant Rona,"Thriller, Action, Mystery","Almost half a century ago, a remote village in the middle of a tropical rain forest starts witnessing a series of unexplainable events which they attribute to the supernatural. Vikrant Rona, An eccentric police officer, is assigned to solve the mystery.  A mysterious game unfolds where everyone in the village is a potential victim and everyone is a suspect.",https://image.tmdb.org/t/p/w500/jq1yH1pT8VMZONLMTgOFUDgitNh.jpg,https://image.tmdb.org/t/p/original/zjBotOQpewbtkxeG0YLugEft5NE.jpg,6.081,2022,147 min,kn,https://www.youtube.com/watch?v=Ylte9v30UcY
1604264,Rakkasapuradhol,"Thriller, Drama","Inspector Shiva an alcoholic officer struggling with schizophrenia, is transferred to Rakkasapura, a seemingly quiet village with a low crime rate. Soon The village’s peace is shattered by a series of gruesome murders. Young women are found dead, dressed in bridal finery with their faces charred beyond recognition. Witness as a troubled cop in rural India confronts his own demons while pursuing a complex case that tests his moral boundaries and beliefs.",https://image.tmdb.org/t/p/w500/aOGcRUDWdY5XAzZXVtynDS7ZW0A.jpg,https://image.tmdb.org/t/p/original/pIMic9xzsi2boCtN2UhCglKuFcT.jpg,0.0,2026,127 min,kn,https://www.youtube.com/watch?v=dSX_3YWtACY
